"carat","cut","color","clarity","depth","table","price","x","y","z"
0.31,"Ideal","D","VS2",61.8,55,942,4.37,4.33,2.69
0.9,"Very Good","H","SI2",63,55,3162,6.1,6.16,3.86
0.36,"Ideal","F","IF",61.7,55,1210,4.58,4.62,2.84
0.33,"Ideal","D","VS2",61.8,56,1002,4.48,4.45,2.76
0.72,"Ideal","E","SI1",60.3,55,3012,5.85,5.89,3.54
0.41,"Very Good","G","VVS2",61.6,56,1007,4.76,4.78,2.94
0.82,"Premium","E","SI1",62.5,56,3295,6.01,5.96,3.74
0.51,"Ideal","G","VS1",61.9,56,1656,5.1,5.14,3.17
1.5,"Very Good","G","VS2",62.1,57,12156,7.21,7.31,4.51
1.05,"Very Good","H","SI2",63,59,4158,6.44,6.48,4.07
1.04,"Good","H","I1",63.9,58,3261,6.42,6.35,4.08
0.43,"Ideal","D","VS2",60.7,57,1056,4.88,4.91,2.97
0.54,"Premium","I","SI2",61.2,60,1013,5.22,5.2,3.19
0.8,"Very Good","H","SI2",62.7,57,2294,5.88,5.95,3.71
0.31,"Very Good","I","SI1",63.5,56,523,4.32,4.28,2.73
0.31,"Ideal","H","IF",62.2,54,789,4.38,4.4,2.73
1.37,"Ideal","J","SI2",62.2,55,6091,7.07,7.11,4.41
0.31,"Ideal","D","SI1",62.4,53,571,4.33,4.35,2.71
1.09,"Very Good","F","SI1",62.3,57,5570,6.55,6.61,4.1
0.73,"Ideal","J","VS2",62.3,55,2101,5.74,5.78,3.59
1.08,"Ideal","G","VS2",60.3,59,6769,6.62,6.64,4
0.35,"Ideal","G","SI2",61.2,56,517,4.56,4.59,2.8
0.57,"Ideal","G","SI1",62.2,55,1441,5.33,5.35,3.32
0.3,"Very Good","G","VVS2",63.2,57,878,4.28,4.23,2.69
1.44,"Very Good","H","SI2",58.2,61,7128,7.45,7.51,4.35
0.42,"Ideal","I","SI1",61.8,55,833,4.81,4.83,2.98
0.51,"Very Good","I","SI2",60.5,56,1105,5.23,5.25,3.17
0.37,"Ideal","G","IF",61.4,55,1056,4.63,4.66,2.85
0.77,"Premium","J","SI1",61.8,59,1909,5.82,5.86,3.61
0.7,"Ideal","H","VVS1",60.3,56,3524,5.77,5.82,3.49
0.41,"Premium","G","SI2",61.4,58,611,4.75,4.8,2.93
0.35,"Premium","H","VS1",61.7,59,788,4.53,4.51,2.79
0.7,"Very Good","H","VS2",63.6,56,2312,5.6,5.63,3.57
2.1,"Premium","J","SI2",62,62,12308,8.23,8.17,5.08
1.81,"Fair","J","SI1",56.2,62,8362,8.14,8.09,4.56
1.5,"Good","E","SI1",61.3,65,10868,7.17,7.23,4.41
0.3,"Very Good","G","VS2",63,55,526,4.29,4.31,2.71
2.31,"Very Good","I","SI1",62.5,55,16801,8.43,8.5,5.29
0.72,"Premium","G","SI1",61.3,56,2316,5.79,5.76,3.54
0.96,"Premium","G","SI2",59.3,58,4204,6.49,6.43,3.83
0.33,"Ideal","G","VS2",61.7,55.9,604,4.45,4.49,2.75
0.38,"Very Good","I","SI1",60.2,60,581,4.65,4.68,2.81
0.34,"Very Good","H","VS2",63.3,56,689,4.45,4.39,2.8
1,"Very Good","E","VS1",61.2,57,7002,6.43,6.47,3.95
1.24,"Premium","G","SI1",60.5,58,6562,7.1,7.05,4.13
0.7,"Ideal","E","VS1",62.1,55,3248,5.72,5.77,3.57
0.7,"Ideal","G","SI2",61.8,53,2480,5.73,5.69,3.53
0.25,"Ideal","G","VS2",61.4,57,459,4.08,4.1,2.51
0.42,"Ideal","H","SI1",62.7,56,898,4.78,4.76,2.99
1,"Good","F","VS2",62.4,60,6192,6.27,6.29,3.92
0.39,"Ideal","D","SI1",60.6,55,729,4.73,4.78,2.88
1.01,"Fair","E","SI1",65.1,61,4480,6.27,6.24,4.07
0.55,"Ideal","E","VS1",61.1,55,2079,5.33,5.3,3.25
0.51,"Ideal","F","SI1",62.9,56,1406,5.1,5.05,3.19
0.59,"Very Good","F","SI1",63.4,54,2000,5.35,5.4,3.41
0.33,"Ideal","F","VS2",61.9,57,854,4.42,4.4,2.73
0.4,"Very Good","G","SI1",60,63,702,4.76,4.8,2.87
0.71,"Good","I","VS1",63.6,56,2327,5.7,5.65,3.61
1.26,"Ideal","G","VS2",61.5,57,5792,6.94,6.89,4.25
0.3,"Very Good","H","SI1",59.4,63,421,4.35,4.4,2.6
1.32,"Ideal","J","VS2",62.3,57,6288,6.96,7,4.35
1.51,"Very Good","G","SI1",59.6,60,10576,7.42,7.45,4.43
0.36,"Ideal","F","VS1",61.5,55,803,4.57,4.61,2.82
0.72,"Very Good","J","SI2",60.1,58,1788,5.79,5.82,3.49
1.5,"Premium","H","VS2",61.6,55,10750,7.43,7.37,4.56
0.49,"Ideal","E","VS2",61.3,55,1609,5.11,5.13,3.14
0.7,"Ideal","F","SI1",62.6,57,2453,5.59,5.62,3.51
0.83,"Premium","E","SI1",58.4,59,3506,6.22,6.18,3.62
0.57,"Ideal","I","SI1",61.6,54,1113,5.36,5.38,3.31
1.66,"Very Good","G","SI2",58.5,62,9123,7.73,7.79,4.54
0.77,"Very Good","G","VVS2",62.8,58,3829,5.84,5.78,3.65
0.5,"Ideal","D","VS2",60.7,57,1854,5.12,5.22,3.14
0.3,"Ideal","D","VS2",62.8,57,911,4.29,4.25,2.68
0.59,"Ideal","H","SI2",61.9,55,1292,5.37,5.39,3.33
0.61,"Very Good","G","VVS2",62.4,55,2403,5.44,5.47,3.4
2.35,"Premium","H","SI2",62.3,58,16340,8.51,8.44,5.28
0.53,"Ideal","F","VS2",61.5,55,1753,5.27,5.2,3.22
1,"Ideal","I","VS1",60.4,55,5385,6.49,6.52,3.93
0.32,"Ideal","G","VVS1",62,57,842,4.38,4.42,2.73
1.05,"Very Good","I","VS2",63.2,56,4895,6.47,6.51,4.1
0.32,"Ideal","E","VVS1",62.2,55,1061,4.41,4.37,2.73
0.5,"Very Good","E","SI1",63.7,58,1293,5.02,5.06,3.21
0.64,"Ideal","G","VVS2",61.8,54,2587,5.53,5.56,3.42
0.71,"Premium","J","SI2",60.7,59,1609,5.75,5.71,3.48
0.62,"Ideal","E","VS2",62,54.5,2208,5.46,5.48,3.39
1.24,"Ideal","G","VS2",62,56,8797,6.87,6.9,4.27
0.56,"Ideal","F","VVS2",61,56,2119,5.33,5.35,3.26
0.64,"Fair","E","SI1",59.5,64,1733,5.65,5.39,3.31
0.53,"Good","E","SI1",62.6,64,1282,5.13,5.22,3.24
0.56,"Ideal","J","SI1",61.8,58,1119,5.27,5.31,3.27
1.5,"Ideal","H","VVS2",61.3,56,8224,7.37,7.28,4.49
0.33,"Premium","D","VVS1",61.8,58,1129,4.4,4.43,2.73
0.51,"Very Good","D","SI1",60,58,1380,5.19,5.24,3.13
0.31,"Ideal","D","SI1",60.8,56,732,4.37,4.32,2.64
0.5,"Premium","E","SI1",61.4,62,1238,5.1,5.07,3.12
0.59,"Very Good","E","VS2",61.7,60,1857,5.36,5.4,3.32
1.01,"Ideal","G","VS2",62.4,56,5946,6.42,6.39,4
0.34,"Good","F","SI2",63.5,56,447,4.44,4.48,2.83
0.9,"Good","G","SI2",63.8,56,3303,6.13,6.16,3.92
1,"Fair","D","VVS1",56.7,68,10752,6.66,6.64,3.77
0.59,"Ideal","D","SI1",61.6,57,1743,5.41,5.44,3.34
1.75,"Ideal","J","SI1",63.3,59,8840,7.63,7.57,4.81
0.34,"Ideal","D","VS1",60.9,56,865,4.51,4.56,2.76
0.41,"Ideal","I","VS1",61.9,55,685,4.78,4.82,2.97
1.21,"Very Good","I","SI1",62.1,56,5324,6.76,6.92,4.25
0.74,"Premium","G","SI1",59.6,59,2447,5.94,5.87,3.52
0.59,"Ideal","E","VS2",61.5,56,1789,5.38,5.42,3.32
0.9,"Very Good","E","SI1",63.1,58,4151,6.12,6.02,3.83
0.37,"Ideal","G","VS2",61.3,57,649,4.6,4.64,2.83
1.72,"Premium","H","VS2",61.3,59,13609,7.72,7.69,4.72
0.9,"Good","H","SI2",64.3,60,3115,6,6.1,3.89
0.34,"Premium","G","VS1",62.2,55,821,4.52,4.48,2.8
0.31,"Ideal","D","VS2",62.5,56,942,4.36,4.34,2.72
0.63,"Ideal","E","VS1",61.5,56,2503,5.5,5.53,3.39
0.55,"Ideal","F","VS2",61.7,56,1819,5.3,5.26,3.26
1.23,"Very Good","F","VS1",60.8,58,10276,6.9,6.94,4.21
0.3,"Premium","E","SI1",62.5,60,526,4.24,4.27,2.66
1.51,"Premium","E","SI1",60.6,59,12738,7.45,7.41,4.5
0.3,"Ideal","E","VVS1",62.5,56,862,4.28,4.3,2.68
1.73,"Premium","I","VS1",61.8,58,13250,7.75,7.68,4.76
1.2,"Very Good","E","SI2",61.4,58,6130,6.81,6.88,4.2
1.02,"Premium","H","SI1",59.1,60,4037,6.59,6.54,3.88
0.79,"Ideal","E","SI1",62.1,54,3107,5.92,5.96,3.69
0.53,"Premium","E","SI2",60.5,60,1141,5.21,5.24,3.16
0.9,"Good","G","VS2",63.6,58,4194,6.12,6.08,3.88
1.21,"Good","I","SI1",62.7,59,5252,6.63,6.71,4.18
1.5,"Very Good","H","VVS1",60.9,61,11688,7.36,7.39,4.49
0.3,"Good","J","VS1",63.3,60,394,4.22,4.25,2.68
0.55,"Ideal","E","VS1",62,56,2107,5.27,5.24,3.26
0.33,"Premium","G","VS2",59.4,61,743,4.53,4.49,2.68
1.5,"Good","E","I1",62.4,64,4989,7.22,7.26,4.52
1.07,"Premium","H","SI1",61.5,57,5123,6.63,6.55,4.05
1.05,"Ideal","G","VVS2",61.9,57,8645,6.51,6.54,4.04
1.51,"Very Good","F","VS2",63.7,60,13012,7.2,7.24,4.6
0.27,"Ideal","H","VS1",61.6,56,480,4.18,4.2,2.58
0.91,"Premium","E","SI2",61.6,60,3846,6.14,6.1,3.77
1.01,"Premium","E","SI2",62.9,59,4688,6.37,6.31,3.99
1.01,"Premium","E","VS2",59.2,59,7287,6.67,6.6,3.93
0.3,"Ideal","D","VS2",62.5,54,911,4.32,4.29,2.69
1.01,"Premium","F","SI2",62.6,60,4497,6.37,6.35,3.98
0.4,"Very Good","F","VS1",62.2,57.6,1089,4.74,4.76,2.96
0.9,"Good","H","VVS1",64.3,59,4381,6.04,6.09,3.9
2.3,"Ideal","I","SI1",62.2,60,17193,8.43,8.39,5.23
0.91,"Good","H","SI1",63.9,60,3485,6.08,6.13,3.9
2.01,"Ideal","F","SI2",61.3,60,17798,8.05,8.1,4.95
0.4,"Ideal","F","VVS2",61.7,55,1163,4.76,4.74,2.93
0.95,"Ideal","E","SI2",62.2,56,4068,6.26,6.35,3.92
0.5,"Premium","F","VS2",61.1,60,1654,5.12,5.1,3.12
1.02,"Premium","G","IF",61.8,59,8489,6.41,6.46,3.98
0.9,"Good","H","SI1",62.8,62,3447,6.05,6.09,3.81
0.43,"Premium","G","VVS1",62.2,58,1207,4.78,4.83,2.99
0.29,"Very Good","G","VVS2",61.9,56,541,4.27,4.3,2.65
1.52,"Premium","J","VS2",62,59,7899,7.31,7.28,4.52
1.55,"Ideal","E","VVS2",62.5,55,18188,7.38,7.4,4.62
2.03,"Ideal","J","SI1",62.6,55,13357,8.06,8.1,5.06
0.35,"Ideal","I","IF",62.5,55,945,4.54,4.52,2.83
0.32,"Ideal","D","VS2",61.8,55,657,4.41,4.43,2.73
1.03,"Premium","H","VS2",62.4,58,5078,6.47,6.39,4.01
0.25,"Very Good","E","VVS2",62.1,58,575,4.03,4.06,2.51
0.38,"Premium","D","VS2",60.8,58,1021,4.73,4.68,2.86
1.04,"Ideal","E","SI2",61.9,57,5125,6.48,6.51,4.02
0.5,"Good","G","VVS2",63.9,58,1806,5.05,5,3.21
0.52,"Ideal","F","IF",61.7,57,2733,5.13,5.17,3.18
0.7,"Ideal","F","SI2",62.8,55,2138,5.68,5.65,3.56
0.79,"Premium","H","VVS2",62.6,58,2827,5.96,5.9,3.71
0.7,"Ideal","E","SI1",61.8,57,2058,5.71,5.68,3.52
1.21,"Premium","I","VS1",61.9,58,5739,6.76,6.81,4.2
0.3,"Good","J","SI1",64,55,439,4.28,4.25,2.73
0.26,"Ideal","E","VVS1",61.7,56,814,4.11,4.09,2.53
0.39,"Premium","G","SI1",61.7,57,854,4.77,4.7,2.92
0.5,"Good","D","SI2",61.9,63,1175,5.05,5.07,3.13
0.77,"Premium","G","SI2",61.2,58,1996,5.99,5.96,3.64
1,"Fair","D","SI2",64.5,54,4312,6.34,6.28,4.07
0.31,"Ideal","I","VS1",61.7,55,544,4.39,4.36,2.7
1,"Premium","H","VS2",60.4,58,4984,6.51,6.46,3.92
0.71,"Very Good","J","SI2",61.1,58,1764,5.67,5.76,3.49
0.58,"Very Good","E","VS2",61.1,63,1566,5.41,5.33,3.28
0.27,"Good","D","VVS2",64.3,55,693,4.14,4.09,2.65
1.51,"Good","D","I1",57,64,6088,7.53,7.48,4.28
1.12,"Ideal","G","VS1",62.2,56,7827,6.71,6.67,4.16
0.36,"Ideal","G","VVS1",60,56,892,4.66,4.69,2.81
0.72,"Very Good","E","VVS2",61.3,60,3495,5.73,5.76,3.52
0.73,"Very Good","F","VVS2",63.8,59,3669,5.69,5.72,3.64
0.9,"Good","E","SI2",63.7,63,3595,6.05,6.1,3.87
0.53,"Ideal","H","SI2",61.9,54,1020,5.21,5.23,3.23
0.9,"Ideal","G","SI2",61.5,57,4032,6.19,6.23,3.82
0.34,"Ideal","F","VS1",61.1,55,764,4.53,4.57,2.78
0.7,"Ideal","F","VS1",61.2,58,3154,5.7,5.73,3.5
0.4,"Good","E","SI2",63.5,56,622,4.68,4.71,2.98
1.27,"Ideal","J","VS2",61.8,54,5285,6.95,6.98,4.31
0.5,"Very Good","E","SI1",63.4,58,1155,5.09,5.01,3.2
0.71,"Very Good","I","VVS1",63.3,57,2559,5.65,5.69,3.59
1.41,"Premium","H","SI2",59.1,57,7106,7.41,7.34,4.36
0.33,"Ideal","D","VS2",62.3,54,667,4.43,4.46,2.77
0.3,"Ideal","H","VVS2",61.7,54.2,631,4.32,4.35,2.67
0.94,"Very Good","D","SI2",59,59,3862,6.34,6.41,3.76
0.34,"Premium","G","VS2",61.2,62,765,4.48,4.44,2.73
0.5,"Ideal","E","VS1",62.7,57,1745,5.04,5.11,3.18
0.37,"Ideal","H","SI1",62.1,56,552,4.6,4.61,2.86
0.3,"Ideal","F","VS2",61.6,57,605,4.28,4.32,2.65
2.01,"Premium","H","SI2",62.2,61,15673,8.08,8.04,5.01
0.72,"Very Good","H","VS1",62.2,54,2877,5.74,5.76,3.57
0.73,"Very Good","E","VVS2",63.4,58,3511,5.68,5.7,3.61
0.32,"Ideal","H","VVS1",61.9,56,730,4.38,4.41,2.72
1.09,"Fair","H","SI1",64.4,60,5085,6.49,6.42,4.16
0.9,"Ideal","G","VVS1",61.6,57,5564,6.24,6.16,3.82
1.02,"Premium","E","SI1",62.8,58,5429,6.45,6.39,4.03
1.15,"Ideal","H","SI2",62.5,58,5306,6.65,6.69,4.17
0.59,"Ideal","F","VVS2",62,54,2679,5.36,5.38,3.33
0.49,"Premium","D","VVS2",58.8,60,1940,5.26,5.14,3.06
2.15,"Ideal","H","SI2",61.8,57,17063,8.24,8.3,5.11
2.14,"Premium","I","VS2",62.3,58,17416,8.22,8.16,5.1
0.74,"Fair","F","VS2",64.6,55,2596,5.74,5.66,3.68
0.56,"Premium","G","SI1",61.7,58,1176,5.31,5.29,3.27
0.58,"Ideal","D","SI2",61.7,54,1356,5.4,5.43,3.34
0.31,"Ideal","F","VVS1",62.2,53,840,4.35,4.37,2.71
1,"Premium","I","VS2",62.6,59,4155,6.33,6.28,3.95
1.01,"Ideal","H","SI1",60.4,58,5200,6.47,6.5,3.92
0.31,"Ideal","G","IF",61.7,54,891,4.38,4.4,2.71
1,"Premium","F","SI1",61.9,60,5544,6.34,6.39,3.94
1.01,"Very Good","E","SI1",63.3,58,5077,6.39,6.37,4.04
0.54,"Ideal","G","IF",61.6,57,2361,5.22,5.27,3.23
1.05,"Premium","H","SI1",61.9,58,4692,6.5,6.45,4.01
0.27,"Ideal","F","VVS2",60,62,583,4.21,4.22,2.53
2.22,"Very Good","J","SI1",58.7,60,13782,8.51,8.57,5.01
2,"Very Good","J","SI2",62.6,57,12342,7.95,7.99,4.99
0.44,"Ideal","I","VVS1",61.2,55,1107,4.92,4.95,3.02
0.55,"Premium","G","SI2",60.3,58,1081,5.33,5.35,3.22
0.32,"Ideal","D","VS2",62.5,56,972,4.45,4.38,2.76
0.34,"Ideal","G","IF",61.3,56,974,4.52,4.55,2.78
1.01,"Very Good","H","SI1",61.8,61,4432,6.4,6.47,3.98
1.06,"Ideal","E","VS1",62.1,57,8413,6.49,6.52,4.04
0.3,"Very Good","G","VS1",60.3,57,620,4.33,4.35,2.62
2.38,"Premium","H","VS1",60.9,59,18522,8.62,8.59,5.24
2.11,"Premium","J","SI2",60.7,60,12440,8.2,8.27,5
0.4,"Ideal","E","VVS1",61.7,57,1333,4.7,4.74,2.91
0.36,"Premium","E","SI1",62.2,59,589,4.53,4.57,2.83
1.17,"Very Good","I","SI1",62.6,58,4826,6.64,6.71,4.18
1.17,"Premium","F","VS2",62.4,56,7568,6.76,6.71,4.2
1.69,"Premium","F","VS2",59.8,60,14242,7.79,7.74,4.64
0.31,"Ideal","D","VS1",62.1,56,704,4.3,4.36,2.69
0.42,"Ideal","F","VS1",60.6,56,985,4.87,4.83,2.94
0.52,"Ideal","D","SI1",61.8,57,1600,5.14,5.19,3.19
0.38,"Ideal","F","SI1",62.2,54,660,4.64,4.66,2.89
1.72,"Ideal","H","SI1",62.2,57,7840,7.65,7.55,4.72
0.8,"Ideal","E","SI1",61.5,58,3362,5.96,6,3.68
0.36,"Ideal","G","VS1",61.1,55,746,4.63,4.66,2.84
0.32,"Ideal","G","IF",61.8,55,918,4.41,4.43,2.73
0.41,"Premium","H","SI1",60,61,876,4.83,4.77,2.88
2.01,"Premium","D","SI2",59.1,60,13811,8.31,8.21,4.88
0.31,"Ideal","G","VVS2",61.7,54,707,4.34,4.38,2.69
0.72,"Ideal","F","VS2",61.9,54,2568,5.77,5.74,3.56
1.01,"Ideal","E","VS2",59.3,57,7240,6.57,6.51,3.88
1,"Premium","F","VVS2",59.9,60,8602,6.5,6.46,3.88
1.06,"Premium","H","VS1",62.5,58,5549,6.5,6.47,4.05
1.01,"Premium","F","VS2",60.8,58,6330,6.44,6.49,3.93
0.82,"Very Good","E","VS2",62.8,59,4135,5.92,5.93,3.72
1.01,"Ideal","G","VS2",62.4,57,6340,6.39,6.36,3.98
1.26,"Ideal","I","SI2",62,56,5363,7,6.94,4.32
0.9,"Premium","G","SI1",62.6,62,3669,6.08,6.06,3.8
0.54,"Very Good","D","VS2",60.6,58,1892,5.26,5.3,3.2
0.9,"Premium","E","SI2",60.8,60,3662,6.21,6.25,3.79
0.28,"Very Good","E","VVS2",63.2,56,669,4.17,4.21,2.65
0.34,"Ideal","G","VVS2",62.1,55,775,4.44,4.48,2.77
1.02,"Ideal","G","SI2",62.7,57,4370,6.44,6.42,4.03
1.04,"Very Good","F","SI1",62.9,54,5525,6.46,6.49,4.07
0.71,"Premium","J","SI2",60.7,59,1609,5.75,5.71,3.48
1.08,"Very Good","D","VS1",60.2,58,9168,6.61,6.67,4
1.52,"Very Good","F","SI2",63.1,60,7320,7.25,7.21,4.56
0.74,"Very Good","G","VS1",59.8,58,2896,5.85,5.89,3.51
1.13,"Very Good","J","VS1",62.1,59,5370,6.64,6.71,4.14
0.36,"Ideal","F","VS1",61.6,56,819,4.62,4.64,2.85
1.03,"Very Good","D","SI1",60.5,61,5313,6.43,6.47,3.9
0.7,"Premium","E","SI1",61.2,57,2777,5.73,5.68,3.49
1,"Good","E","SI2",62.1,61,4307,6.36,6.4,3.96
1.5,"Very Good","H","SI1",63.5,58,7459,7.23,7.17,4.57
0.42,"Ideal","H","SI1",60.9,56,760,4.89,4.86,2.97
0.25,"Very Good","F","IF",61.5,56,560,4.04,4.06,2.48
0.23,"Very Good","D","VVS1",59.7,58,458,3.97,4.04,2.39
1.7,"Ideal","H","SI1",61.2,57,9139,7.71,7.68,4.71
0.41,"Premium","E","VS1",62.2,57,1153,4.78,4.74,2.96
0.9,"Fair","J","VS1",65.4,60,2964,6.02,5.93,3.91
1.73,"Premium","G","VS1",62.8,57,15151,7.72,7.57,4.8
0.91,"Premium","E","VVS2",61.1,61,7006,6.24,6.2,3.8
0.91,"Premium","F","SI2",61,51,3546,6.24,6.21,3.8
1,"Ideal","H","SI1",62.6,57,4469,6.4,6.37,4
0.4,"Very Good","D","VS1",63.1,55,967,4.7,4.74,2.98
0.57,"Ideal","I","VS2",61.5,56,1326,5.32,5.35,3.28
0.38,"Ideal","D","VVS1",60.3,56,1867,4.72,4.74,2.85
1.04,"Premium","E","VS2",62.4,58,7019,6.56,6.51,4.08
1.08,"Premium","F","SI2",62.6,56,4488,6.61,6.55,4.12
0.3,"Premium","G","VS1",61.7,56,776,4.33,4.29,2.66
0.41,"Very Good","F","VS1",61.5,57,974,4.77,4.81,2.95
0.3,"Ideal","I","VS2",60.3,57,438,4.36,4.39,2.64
1.04,"Ideal","G","VS2",62.8,56,6542,6.48,6.42,4.05
0.55,"Ideal","F","VVS1",61.2,54,3005,5.3,5.35,3.26
0.3,"Premium","D","VS2",60.5,58,911,4.38,4.35,2.64
2.13,"Premium","H","SI2",62.3,57,17073,8.24,8.16,5.11
0.32,"Ideal","E","VS2",62.6,53,702,4.37,4.38,2.74
0.31,"Premium","I","VS1",63,58,628,4.32,4.29,2.71
0.25,"Very Good","E","VS2",63.3,56,436,4.01,4.05,2.55
1.24,"Premium","G","VVS2",59.9,60,10202,6.98,7,4.19
0.34,"Fair","F","VVS1",55.2,59,1040,4.72,4.77,2.62
0.41,"Ideal","F","VS1",61.3,55,1007,4.79,4.83,2.95
0.54,"Good","F","VS2",64.2,53.8,1745,5.12,5.19,3.31
0.34,"Good","G","VVS2",58,61,826,4.56,4.58,2.65
0.6,"Ideal","F","VVS2",63,55,2143,5.39,5.37,3.39
1.62,"Ideal","F","VS1",61.3,56,16790,7.54,7.63,4.65
0.3,"Ideal","D","VS1",62,54,661,4.3,4.34,2.68
0.4,"Ideal","E","VS2",61.9,54,1020,4.74,4.73,2.93
0.33,"Ideal","H","SI1",60.9,56,511,4.5,4.53,2.75
0.33,"Premium","G","VS2",62.1,56,743,4.44,4.41,2.75
0.73,"Very Good","D","SI2",60.4,59,2703,5.8,5.86,3.52
1.03,"Ideal","I","VS2",61.2,56,5378,6.5,6.51,3.98
0.41,"Good","F","SI1",63.7,58,904,4.74,4.71,3.01
0.46,"Premium","E","VS2",58.5,61,1173,5.1,5.05,2.97
0.7,"Very Good","E","VS2",60.5,63,2737,5.74,5.7,3.46
0.4,"Ideal","J","VS1",62.6,55,810,4.75,4.71,2.96
0.57,"Ideal","G","VVS1",61.9,57,2217,5.31,5.35,3.3
0.29,"Ideal","G","VVS1",61.5,56,673,4.25,4.28,2.62
1.55,"Ideal","G","VS2",61.6,55,14039,7.48,7.45,4.6
0.55,"Very Good","E","SI1",63.2,58,1381,5.21,5.23,3.3
1.01,"Good","D","SI2",63.9,57,4672,6.36,6.29,4.04
1.51,"Very Good","J","SI1",62.4,58,7136,7.27,7.32,4.55
0.54,"Very Good","G","SI1",62.2,57,1241,5.17,5.22,3.23
1.03,"Very Good","D","SI1",62.5,59,5924,6.45,6.48,4.04
1.05,"Premium","J","VS1",62.7,61,3822,6.58,6.49,4.09
1.13,"Very Good","F","SI2",62.3,59,4282,6.65,6.68,4.15
0.33,"Ideal","F","VVS1",61.8,55,1141,4.44,4.46,2.75
0.4,"Ideal","H","IF",61.9,56,1153,4.72,4.75,2.93
1.16,"Ideal","G","VS1",60.9,55,9248,6.79,6.84,4.15
1.23,"Ideal","G","VVS2",62.4,55,9921,6.8,6.88,4.27
1.07,"Ideal","G","IF",61.5,57,9361,6.54,6.59,4.04
3.51,"Premium","J","VS2",62.5,59,18701,9.66,9.63,6.03
1.02,"Very Good","G","VVS2",62.5,59,7724,6.34,6.42,3.99
0.53,"Ideal","E","VVS1",61.8,55,3084,5.19,5.24,3.22
1.53,"Ideal","G","VVS2",61.2,57,15137,7.4,7.44,4.53
1.14,"Good","I","SI2",60,65,3735,6.8,6.75,4.06
0.55,"Ideal","H","SI1",62.4,57,1270,5.23,5.28,3.28
1.12,"Very Good","H","SI1",63.1,56,4673,6.62,6.59,4.17
0.73,"Very Good","F","SI1",59.3,61,2326,5.82,5.85,3.46
0.42,"Premium","D","SI1",62.1,59,810,4.77,4.79,2.97
0.7,"Premium","D","SI1",59.8,57,2589,5.79,5.74,3.45
0.73,"Premium","I","VS1",61.2,59,2371,5.82,5.84,3.57
0.5,"Fair","F","I1",68.4,54,613,4.94,4.82,3.35
1.21,"Fair","G","SI1",64.6,60,6397,6.69,6.62,4.3
1.02,"Good","F","VS1",57.9,59,7197,6.64,6.59,3.83
1.01,"Premium","F","VS1",60.4,59,7409,6.54,6.5,3.94
0.33,"Ideal","H","IF",62.1,55,1114,4.44,4.41,2.75
0.55,"Ideal","H","SI1",61.6,55,1314,5.29,5.32,3.27
0.35,"Very Good","E","SI1",60.7,59,614,4.52,4.57,2.76
0.9,"Very Good","I","VS2",62.1,61,3535,6.08,6.12,3.79
0.7,"Very Good","G","SI1",62.8,58,2209,5.64,5.69,3.56
5.01,"Fair","J","I1",65.5,59,18018,10.74,10.54,6.98
0.92,"Ideal","F","SI1",62.2,55,3400,6.25,6.19,3.87
0.3,"Very Good","I","VS1",63.3,59,608,4.23,4.2,2.67
0.6,"Premium","F","VS1",59.4,58,2142,5.52,5.45,3.26
0.34,"Premium","F","SI1",59.8,58,727,4.57,4.53,2.72
1.11,"Premium","H","SI2",61.6,60,4662,6.67,6.6,4.09
0.32,"Ideal","G","VS1",60.7,56,602,4.43,4.46,2.7
1.25,"Very Good","H","SI2",63.2,60,4199,6.87,6.81,4.32
0.34,"Fair","J","SI1",64.5,57,497,4.38,4.36,2.82
1.24,"Good","E","SI1",63.5,55,7563,6.82,6.86,4.35
0.58,"Ideal","E","SI2",61.4,57.1,1392,5.36,5.38,3.3
0.38,"Ideal","E","VS2",61.7,55,1112,4.68,4.66,2.88
2.54,"Ideal","I","SI2",61.4,54,12687,8.83,8.78,5.41
0.75,"Fair","F","SI2",65.1,57,2102,5.7,5.66,3.7
0.34,"Very Good","E","SI2",62.5,59,477,4.43,4.46,2.78
0.33,"Ideal","G","VS1",62.3,54,854,4.48,4.45,2.78
1.1,"Fair","D","SI2",64.6,54,4725,6.56,6.49,4.22
0.55,"Very Good","J","SI1",60.9,56,1100,5.29,5.35,3.24
0.44,"Ideal","D","VS1",61.3,56,1235,4.87,4.92,3
1.16,"Ideal","E","SI2",59.9,57,5001,6.8,6.82,4.08
1.15,"Premium","H","SI2",60.4,58,3220,6.8,6.75,4.09
1.21,"Ideal","H","SI1",60.9,56,7810,6.89,6.94,4.21
0.41,"Very Good","G","SI1",63.4,57,861,4.73,4.7,2.99
1.02,"Ideal","E","SI2",62,59,4645,6.43,6.4,3.98
0.52,"Ideal","E","VS2",61.3,57,1576,5.19,5.22,3.19
0.78,"Premium","F","VS1",61.5,58,3446,5.93,5.98,3.66
0.41,"Premium","E","VVS1",61.2,58,1057,4.74,4.8,2.92
0.31,"Ideal","D","SI1",61.5,55,692,4.38,4.4,2.7
0.5,"Premium","F","VS2",61.4,59,1736,5.12,5.1,3.14
0.41,"Premium","H","SI1",61.4,60,876,4.78,4.73,2.92
0.5,"Good","I","VS2",64.6,59,987,4.9,4.95,3.18
0.6,"Very Good","G","SI1",63.5,59.9,1565,5.28,5.3,3.36
1.12,"Premium","I","SI1",61.1,59,4373,6.66,6.69,4.08
