"carat","cut","color","clarity","depth","table","price","x","y","z"
0.9,"Very Good","F","VS2",62.7,62,4124,6.11,6.17,3.85
1.01,"Premium","G","VVS2",60.5,60,7665,6.58,6.51,3.96
0.43,"Ideal","F","VVS1",61,56,1358,4.87,4.9,2.98
0.5,"Premium","E","SI1",60.7,61,1415,5.12,5.09,3.1
0.5,"Ideal","F","SI1",61.3,56,1317,5.13,5.09,3.13
0.7,"Very Good","D","VS2",62.5,55,3052,5.65,5.71,3.55
0.63,"Ideal","I","VVS1",62.8,58,2064,5.44,5.49,3.43
0.5,"Ideal","E","VS2",62.7,55,1451,5.08,5.12,3.2
0.76,"Premium","J","SI1",58.4,59,1904,6.01,5.97,3.51
0.39,"Ideal","D","VS1",62,57,1095,4.67,4.71,2.91
0.27,"Very Good","D","VS1",63.2,55,470,4.1,4.16,2.61
0.52,"Ideal","H","VS2",61.5,55,1593,5.18,5.22,3.2
0.91,"Ideal","F","SI2",61.1,55,3246,6.24,6.19,3.8
0.54,"Ideal","F","SI1",61.5,55,1260,5.23,5.28,3.23
0.39,"Ideal","F","VS1",61.6,57,902,4.7,4.72,2.9
2.02,"Very Good","J","VS2",59.3,60,13693,8.28,8.34,4.93
1.12,"Premium","D","VS1",62.1,57,8633,6.68,6.65,4.14
1.16,"Ideal","G","VS2",62.2,55,7600,6.78,6.75,4.21
1.02,"Ideal","E","SI2",60.3,57,4712,6.5,6.53,3.95
0.54,"Very Good","H","SI2",60.7,55,1194,5.31,5.34,3.23
0.3,"Ideal","F","VVS2",61.1,57,736,4.3,4.34,2.64
1.01,"Very Good","E","SI1",61.5,60,5372,6.39,6.42,3.94
0.83,"Ideal","F","SI2",59.5,57,2386,6.13,6.1,3.64
0.52,"Premium","F","SI1",61.5,60,1191,5.15,5.16,3.17
0.36,"Ideal","J","SI1",61.6,56,597,4.61,4.58,2.83
1.51,"Premium","E","VS2",60.7,60,14844,7.46,7.37,4.5
1.5,"Fair","H","SI1",65.9,56,7211,7.11,7.04,4.66
1.06,"Good","E","SI2",58.8,61,4257,6.63,6.67,3.91
1.01,"Premium","G","VS1",59.3,59,5632,6.49,6.52,3.86
1.63,"Premium","G","SI1",59.9,60,11578,7.64,7.61,4.57
1.03,"Very Good","F","SI1",58,60,5241,6.68,6.74,3.89
0.54,"Good","D","SI1",63.2,55,1551,5.17,5.21,3.28
0.35,"Ideal","E","VS2",61.6,56,767,4.52,4.54,2.79
0.72,"Premium","D","SI2",60.5,60,2429,5.82,5.72,3.49
1.05,"Very Good","F","VVS2",61.3,59,8537,6.48,6.56,4
0.81,"Very Good","I","VS2",64,60,2714,5.84,5.88,3.75
0.26,"Premium","G","VS1",61.3,60,382,4.07,4.12,2.51
0.38,"Ideal","F","VVS2",62,54.1,1010,4.66,4.68,2.9
0.36,"Ideal","G","SI2",62.3,54,505,4.57,4.61,2.86
0.4,"Ideal","I","VS2",62.5,57,727,4.67,4.71,2.93
2.01,"Very Good","H","VS2",60.7,56,18561,8.08,8.17,4.93
0.7,"Fair","G","VS2",64.9,57,2479,5.55,5.54,3.6
0.53,"Ideal","G","SI2",62.3,53,1113,5.21,5.25,3.26
0.5,"Premium","F","VVS2",61.9,58,2160,5.1,5.07,3.15
0.7,"Fair","I","VS2",64.7,60,2117,5.55,5.49,3.57
0.32,"Good","F","SI2",63.1,56,421,4.34,4.38,2.75
1.5,"Good","D","SI2",61.1,64,7722,7.26,7.35,4.46
0.71,"Very Good","H","SI1",63.1,56,2210,5.62,5.69,3.57
0.4,"Ideal","I","VS2",62.3,54,667,4.74,4.77,2.96
0.38,"Ideal","D","VS1",62.2,57,1140,4.66,4.63,2.89
0.55,"Ideal","G","VVS1",61.2,56,2077,5.27,5.3,3.24
0.95,"Fair","J","I1",64.9,56,2322,6.17,6.12,3.99
0.26,"Good","E","VVS1",57.9,60,554,4.22,4.25,2.45
0.36,"Ideal","F","IF",62.5,54,1056,4.54,4.58,2.85
0.3,"Premium","G","IF",60,59,895,4.32,4.34,2.6
1,"Very Good","J","SI2",63.2,62,3293,6.32,6.27,3.98
1.14,"Ideal","G","SI2",61.5,55,5675,6.78,6.71,4.15
0.52,"Ideal","F","SI2",61.4,56,1176,5.18,5.21,3.19
1.71,"Good","G","SI2",63.7,57,6847,7.54,7.5,4.79
0.32,"Premium","G","VS1",61,59,645,4.39,4.43,2.69
0.91,"Very Good","F","SI1",62.3,58,4785,6.14,6.19,3.84
1.36,"Very Good","H","SI2",61.5,58,6279,7.09,7.16,4.38
0.6,"Very Good","F","SI1",62.4,56,1554,5.37,5.4,3.36
0.31,"Very Good","I","SI1",61.4,61,408,4.34,4.39,2.68
0.34,"Premium","D","VS2",59.3,59,881,4.59,4.55,2.71
1.11,"Ideal","D","VS2",61.2,57,10443,6.69,6.71,4.1
0.36,"Ideal","F","VS2",62,55,726,4.55,4.58,2.83
0.91,"Very Good","G","SI2",62.8,59,3006,6.09,6.14,3.84
1.01,"Premium","E","VVS2",62.4,58,9711,6.42,6.36,3.99
0.3,"Premium","E","VS2",61.8,58,844,4.28,4.26,2.64
0.94,"Very Good","E","SI1",61.8,56,4661,6.29,6.33,3.9
0.53,"Premium","G","SI1",61.3,58,1268,5.16,5.21,3.18
0.71,"Ideal","D","SI1",61.5,56,2719,5.7,5.75,3.52
0.79,"Very Good","I","SI1",62.5,57,2425,5.89,5.91,3.69
1.01,"Very Good","E","SI1",63.1,58,5226,6.4,6.31,4.01
0.26,"Ideal","H","IF",62.1,55,545,4.09,4.13,2.55
0.32,"Ideal","H","SI2",61.5,56,420,4.43,4.45,2.73
0.3,"Premium","H","SI1",62.6,58,540,4.28,4.22,2.66
1.12,"Ideal","F","VVS2",60.4,56,10236,6.82,6.78,4.11
0.36,"Premium","H","SI1",59.3,60,665,4.65,4.62,2.75
0.41,"Premium","H","VVS1",60.4,58,1043,4.79,4.85,2.91
0.41,"Good","G","VS1",63.3,62,847,4.67,4.71,2.97
0.92,"Good","J","SI2",59,63,3070,6.3,6.35,3.73
0.7,"Very Good","H","IF",62.8,56,2882,5.62,5.65,3.54
0.3,"Ideal","H","IF",61.2,55,764,4.36,4.37,2.67
0.53,"Ideal","F","VVS2",62.7,56,2030,5.16,6.2,3.25
1.77,"Very Good","D","SI1",59.2,61,14561,7.86,7.98,4.69
0.31,"Premium","D","VS1",59.7,58,1011,4.45,4.4,2.64
0.35,"Good","I","SI1",63.6,56,472,4.5,4.53,2.87
0.33,"Ideal","G","VVS1",62.2,57,1114,4.46,4.41,2.76
0.45,"Very Good","I","VVS1",63,56,947,4.88,4.9,3.08
0.71,"Good","F","SI1",63.6,54,2345,5.65,5.61,3.58
0.51,"Ideal","E","VS2",62,56,1781,5.15,5.11,3.18
0.52,"Ideal","G","VVS1",61.6,55,2063,5.14,5.18,3.18
0.33,"Ideal","E","VVS1",62.2,54,906,4.46,4.48,2.78
0.91,"Very Good","E","SI1",63.7,59,4188,6.13,6.17,3.92
0.47,"Very Good","F","VVS2",62.1,56,1616,4.96,4.99,3.09
0.7,"Ideal","F","VS2",62,57,2535,5.71,5.67,3.53
2.02,"Ideal","I","SI2",61.7,57,13109,8.05,8.12,4.99
0.9,"Good","F","SI1",64.2,56,4232,6.02,6.1,3.89
0.55,"Ideal","D","SI1",61.3,56,1611,5.28,5.33,3.25
0.3,"Ideal","G","SI2",62,55,422,4.28,4.33,2.67
0.31,"Ideal","E","SI2",61.3,55,435,4.34,4.37,2.67
1.23,"Very Good","E","VVS2",60.4,62,11175,6.88,6.93,4.17
0.72,"Premium","G","SI1",60.6,62,2246,5.81,5.77,3.51
4,"Very Good","I","I1",63.3,58,15984,10.01,9.94,6.31
0.4,"Good","E","VVS2",58.5,60,1059,4.82,4.86,2.83
0.35,"Premium","H","VVS1",59.9,59,798,4.57,4.61,2.75
1.04,"Premium","D","SI1",59.9,56,6115,6.65,6.6,3.97
1.02,"Premium","H","VS2",60.2,62,5432,6.54,6.46,3.91
0.9,"Premium","H","SI2",59.5,60,2927,6.32,6.29,3.75
1.06,"Ideal","H","SI2",60.6,55,4622,6.62,6.65,4.02
1.5,"Good","I","SI1",64,60,8736,7.25,7.13,4.6
0.76,"Very Good","F","VVS1",59.6,58,4504,5.91,5.96,3.54
0.9,"Very Good","F","SI2",61.8,60,3803,6.13,6.14,3.79
1.01,"Very Good","F","SI2",62.5,61,3945,6.33,6.37,3.97
1.07,"Ideal","E","SI2",61.5,56,5704,6.61,6.58,4.06
2,"Ideal","I","VS1",62.3,56,12907,8.08,8.03,5.02
0.56,"Ideal","E","SI1",62.3,56,1580,5.26,5.3,3.29
0.39,"Very Good","G","VS2",60.4,61,734,4.71,4.73,2.85
1.02,"Ideal","G","I1",61.2,56,3459,6.47,6.5,3.97
1.28,"Premium","H","SI1",62.3,58,6946,7,6.94,4.34
0.39,"Ideal","G","SI1",61,55,675,4.75,4.82,2.92
0.27,"Very Good","E","VS1",61.9,59,470,4.16,4.21,2.59
1.02,"Very Good","G","VS2",61.9,54,6569,6.45,6.48,4
0.5,"Very Good","I","SI1",62.4,58,1048,5,5.06,3.14
0.39,"Ideal","G","VS2",62.5,54,857,4.67,4.7,2.93
0.41,"Very Good","G","VS1",62.3,56,899,4.77,4.8,2.98
1.5,"Good","G","VS2",63.6,60,12787,7.24,7.2,4.59
1.1,"Premium","H","VS2",62.5,58,5729,6.59,6.54,4.1
0.73,"Ideal","E","SI2",61.2,54,2581,5.88,5.86,3.59
0.32,"Ideal","E","VS2",61.7,56,900,4.44,4.41,2.73
0.4,"Very Good","G","SI2",63.2,56,765,4.73,4.7,2.98
1.26,"Very Good","G","SI1",63,59,6733,6.84,6.88,4.32
0.7,"Very Good","G","VS1",61,57,2591,5.69,5.72,3.48
0.63,"Ideal","G","VVS2",62.6,56,2442,5.45,5.48,3.42
2.19,"Ideal","I","SI2",62.4,56,16147,8.26,8.3,5.17
0.3,"Premium","G","VVS1",61.8,59,1013,4.33,4.28,2.66
0.3,"Very Good","E","SI1",62.9,56,526,4.25,4.3,2.69
0.45,"Good","E","VS1",61.7,63,1241,4.88,4.91,3.02
1.64,"Ideal","F","SI2",61.4,57,10733,7.55,7.59,4.65
0.59,"Ideal","G","VS2",62.1,57,1774,5.36,5.39,3.34
0.32,"Premium","F","VS2",59.7,62,773,4.43,4.38,2.63
0.5,"Ideal","G","VS2",62.5,57,1449,5.04,5.07,3.16
0.3,"Premium","G","SI1",58.8,60,574,4.39,4.35,2.57
0.8,"Ideal","H","VS1",63.1,58,3111,5.89,5.96,3.74
0.7,"Good","E","SI2",63.7,55,2435,5.63,5.58,3.57
0.9,"Very Good","I","SI1",61.4,55,3271,6.19,6.28,3.83
1,"Good","G","VS2",63.4,61,5600,6.23,6.29,3.97
0.41,"Premium","I","VVS2",62.1,58,827,4.76,4.78,2.96
1.02,"Premium","H","SI1",61.8,56,4102,6.47,6.42,3.98
0.74,"Ideal","I","SI1",62.3,57,2327,5.76,5.79,3.6
0.3,"Ideal","J","VVS2",62.1,56,439,4.31,4.32,2.68
0.5,"Good","H","VVS2",61.9,64.3,1362,5.01,5.03,3.11
0.43,"Ideal","D","VS1",62.1,55,1264,4.86,4.83,3.01
0.42,"Premium","G","VS1",60.8,59,984,4.85,4.79,2.93
0.7,"Ideal","E","SI2",62,56,2061,5.71,5.74,3.55
0.33,"Premium","E","SI1",62,60,743,4.43,4.38,2.73
1.5,"Good","H","VS2",64.3,60,8165,7.16,7.08,4.58
0.5,"Good","G","VVS2",63.9,58,1806,5.05,5,3.21
1,"Ideal","E","SI2",62.3,57,4077,6.33,6.28,3.93
1,"Premium","F","SI1",61.9,60,5544,6.34,6.39,3.94
1.89,"Ideal","J","VS1",62,56,12674,7.93,7.98,4.93
0.35,"Ideal","G","IF",61.3,55,1001,4.57,4.6,2.81
0.35,"Ideal","F","VS2",62.6,56,906,4.52,4.49,2.82
0.5,"Ideal","F","VS1",61.4,58,1601,5.07,5.12,3.13
0.71,"Premium","G","VS2",62.1,62,2623,5.71,5.65,3.53
1.14,"Ideal","D","VS1",59.8,57,9193,6.83,6.74,4.06
0.3,"Ideal","E","VS2",61.2,55,844,4.35,4.31,2.65
0.45,"Ideal","E","SI2",61.5,55,706,4.92,4.97,3.04
0.33,"Ideal","H","VS1",60.2,57,579,4.5,4.54,2.72
1.11,"Good","G","SI2",59.7,61,5438,6.72,6.69,4
0.92,"Very Good","E","SI1",63.2,58,4183,6.18,6.16,3.9
0.35,"Ideal","F","VS2",62.6,56,906,4.52,4.49,2.82
0.6,"Ideal","D","VS2",62,55,2444,5.39,5.42,3.35
0.3,"Ideal","G","VVS1",61.7,57,878,4.34,4.31,2.67
0.5,"Premium","F","SI1",61.2,59,1063,5.13,5.1,3.13
0.4,"Ideal","E","VS1",62.5,55,947,4.67,4.71,2.93
0.51,"Premium","E","VS2",62.5,59,1662,5.09,5.08,3.18
1.82,"Premium","G","SI2",61.3,58,12081,7.94,7.83,4.83
0.24,"Very Good","G","VVS2",62,56,449,3.99,4.03,2.48
1.5,"Good","J","SI2",60.9,62,6746,7.3,7.32,4.45
1.23,"Ideal","G","VVS1",61.8,56,10572,6.8,6.89,4.24
0.34,"Very Good","E","SI1",63.2,55,765,4.49,4.46,2.83
0.51,"Very Good","D","VS1",63.1,58,1838,5.05,5.1,3.2
1.22,"Ideal","I","SI1",61.7,55.2,6062,6.84,6.9,4.24
1.01,"Good","E","SI1",63.4,60,5132,6.3,6.34,4.01
0.31,"Ideal","G","VVS1",61.9,54,789,4.35,4.37,2.7
1,"Premium","F","VS2",59.9,59,5864,6.46,6.42,3.86
1.55,"Ideal","H","SI2",62,58,9044,7.44,7.39,4.6
1.01,"Premium","F","VVS1",62.5,58,7882,6.41,6.35,3.99
0.4,"Ideal","I","IF",62.4,54,917,4.73,4.75,2.96
1,"Good","E","VS2",63.1,56,6776,6.37,6.41,4.03
0.5,"Ideal","E","VS2",62.2,54,1746,5.11,5.08,3.17
0.75,"Very Good","E","SI1",62.3,58,2923,5.78,5.81,3.61
0.53,"Premium","H","SI1",59.4,60,1242,5.26,5.24,3.12
0.57,"Ideal","H","VVS1",60.9,56,1949,5.36,5.38,3.27
0.32,"Ideal","G","VS2",62.1,55,673,4.36,4.39,2.71
0.51,"Ideal","D","IF",62,56,3446,5.14,5.18,3.2
1.02,"Premium","H","VS2",62.4,58,5454,6.43,6.39,4
0.8,"Very Good","F","VS2",63.3,59.8,3283,5.79,5.83,3.68
2.49,"Fair","J","I1",66.3,58,6289,8.26,8.18,5.45
0.24,"Very Good","J","VVS2",62.8,57,336,3.94,3.96,2.48
0.32,"Ideal","I","VS1",62.1,57,605,4.42,4.37,2.73
0.34,"Ideal","E","VS2",62.6,55,745,4.43,4.45,2.78
2.11,"Ideal","I","VS2",60.3,61,16512,8.29,8.22,4.98
0.9,"Premium","I","VS2",58.4,62,3276,6.35,6.29,3.69
1.01,"Very Good","D","SI1",62.6,56,5731,6.36,6.39,3.99
0.6,"Premium","H","SI1",58.9,61,1341,5.54,5.5,3.25
1.5,"Premium","H","SI2",60.2,59,5937,7.43,7.35,4.45
1.31,"Premium","F","SI1",62.6,58,7625,6.98,7.02,4.38
1.21,"Premium","F","VS1",61.1,57,9846,6.93,6.89,4.22
0.37,"Good","D","VS1",62.1,54,825,4.67,4.73,2.92
1.22,"Premium","H","SI2",60.2,56,5466,6.96,6.93,4.18
0.34,"Premium","G","VS2",62,59,765,4.47,4.43,2.76
1.08,"Very Good","I","SI1",60.5,60,4276,6.61,6.67,4.02
0.35,"Premium","E","IF",59,61,1148,4.64,4.62,2.73
0.5,"Fair","G","I1",64.6,60,701,5.04,4.96,3.23
0.5,"Ideal","E","VS2",61.4,57,1624,5.08,5.11,3.13
0.53,"Very Good","E","VS2",59.1,60,1647,5.3,5.26,3.12
2.3,"Premium","G","I1",60.2,59,7226,8.71,8.56,5.19
0.72,"Premium","F","VS1",62.2,57,3167,5.74,5.67,3.55
0.34,"Very Good","F","VVS2",61.9,57,825,4.48,4.52,2.78
0.42,"Premium","D","SI1",61.9,59,810,4.76,4.81,2.96
0.3,"Ideal","E","VS2",61.2,55,658,4.31,4.35,2.65
0.23,"Very Good","E","VVS1",62.9,59,518,3.9,3.95,2.47
0.91,"Premium","H","VVS1",62.5,59,5032,6.16,6.19,3.86
0.26,"Very Good","I","VVS2",62.7,55,427,4.09,4.12,2.57
0.59,"Very Good","G","VS2",62.8,59,1623,5.28,5.33,3.33
0.75,"Good","E","SI2",59.7,62,2497,5.85,5.88,3.5
0.39,"Very Good","F","VVS2",63.3,56,944,4.63,4.66,2.94
1.71,"Fair","F","SI2",64.9,57,8714,7.51,7.41,4.84
0.35,"Premium","H","VS2",61.8,56,709,4.58,4.54,2.82
0.51,"Premium","F","SI1",61.3,57,1274,5.19,5.08,3.15
0.33,"Ideal","F","VS2",62.1,55,854,4.47,4.45,2.77
0.71,"Premium","E","SI1",60.1,60,2552,5.78,5.73,3.45
0.3,"Ideal","F","VVS1",62.4,54,802,4.31,4.35,2.7
1.22,"Fair","G","SI2",64.7,61,3763,6.75,6.68,4.34
0.7,"Very Good","E","VVS1",61.9,58,4114,5.6,5.67,3.49
1,"Premium","G","SI2",62.2,59,4480,6.39,6.35,3.96
0.39,"Ideal","F","SI1",62.5,55,718,4.63,4.68,2.91
0.9,"Ideal","H","VS2",61.9,58,4403,6.2,6.24,3.85
0.24,"Ideal","F","VS1",62,56,536,3.99,3.94,2.46
0.77,"Premium","E","SI2",59.8,56,2723,6.01,5.96,3.58
0.7,"Very Good","F","VS2",60.5,58,2437,5.78,5.83,3.51
1.01,"Premium","D","VS1",61.1,61,7785,6.46,6.4,3.93
1.04,"Ideal","H","SI1",61.3,55,3984,6.49,6.44,3.96
1.01,"Premium","H","SI2",59.9,59,4242,6.51,6.48,3.89
0.41,"Ideal","I","VVS2",62.3,56,827,4.73,4.77,2.96
0.34,"Ideal","H","SI1",62.6,56,628,4.48,4.46,2.8
1.11,"Ideal","D","SI2",62.2,57,5501,6.66,6.62,4.12
0.36,"Premium","E","SI2",58.5,59,475,4.67,4.63,2.72
0.73,"Ideal","G","SI1",60.1,57,2548,5.87,5.91,3.54
0.3,"Very Good","D","SI2",62.3,58,413,4.26,4.28,2.66
0.39,"Very Good","G","SI1",58.9,61,703,4.74,4.76,2.8
1.07,"Ideal","G","VVS2",61.5,56,8707,6.58,6.6,4.05
1.7,"Ideal","H","VS1",62.8,57,14266,7.57,7.47,4.72
0.52,"Premium","G","SI2",59.2,60,1121,5.29,5.21,3.11
1.21,"Premium","H","SI1",59.5,58,6025,7.02,6.96,4.16
0.57,"Very Good","D","SI1",59.8,60,1906,5.4,5.34,3.21
0.3,"Ideal","J","VS2",61.6,56,384,4.31,4.33,2.66
0.4,"Premium","G","VS1",60.7,58,877,4.78,4.81,2.91
0.3,"Good","I","IF",63.3,56,631,4.21,4.26,2.68
1,"Premium","F","SI1",62.1,59,5060,6.36,6.39,3.96
1.33,"Ideal","G","VVS2",62.6,57,12209,7.04,6.99,4.39
1.11,"Ideal","G","SI2",60.7,59,5231,6.72,6.76,4.09
0.74,"Ideal","F","SI1",60.4,56,2379,5.86,5.83,3.53
2.02,"Premium","H","SI1",62.1,61,17265,8.06,7.99,4.98
0.3,"Ideal","F","VS2",60.5,58,573,4.3,4.36,2.62
1.12,"Very Good","F","SI1",61.4,63,5374,6.7,6.68,4.11
0.4,"Very Good","E","VS2",63,57,888,4.67,4.69,2.95
0.42,"Premium","E","SI1",61.5,58,722,4.78,4.84,2.96
0.32,"Good","E","VS1",64.3,59,638,4.28,4.34,2.77
1,"Ideal","G","VS1",62.7,54,6349,6.37,6.42,4.01
1.53,"Ideal","F","SI1",60.3,57,11713,7.45,7.52,4.51
0.7,"Premium","F","VS2",62.2,59,2648,5.68,5.64,3.52
2.01,"Very Good","E","SI2",58.9,60,17024,8.2,8.24,4.84
1.01,"Good","D","SI1",63.8,58,5543,6.38,6.34,4.06
1.07,"Ideal","H","VS1",61,57,7440,6.59,6.63,4.03
0.9,"Fair","I","VS1",68.7,62,2732,5.83,5.79,3.99
0.43,"Ideal","E","VVS2",60.8,57,1062,4.87,4.9,2.97
0.41,"Ideal","J","VS2",61.8,55,637,4.78,4.81,2.96
0.3,"Ideal","F","IF",60.8,56,892,4.35,4.36,2.65
2,"Very Good","G","SI2",63.5,55,15485,8.03,7.93,5.07
0.71,"Very Good","F","VVS1",61.8,55,3461,5.71,5.77,3.55
0.27,"Ideal","D","VVS2",61.5,56,752,4.18,4.15,2.56
0.71,"Ideal","E","VS1",62.3,56,3346,5.69,5.74,3.56
0.91,"Good","H","SI1",63.9,60,3485,6.08,6.13,3.9
0.25,"Very Good","E","VVS2",63,55,575,4,4.03,2.53
1.53,"Ideal","F","SI1",61.6,56,11999,7.34,7.39,4.54
0.71,"Very Good","G","SI2",62.4,59,2171,5.68,5.7,3.55
0.73,"Very Good","F","SI1",61.7,60,2771,5.79,5.82,3.58
0.58,"Ideal","F","VVS2",62,56,2509,5.32,5.36,3.31
0.32,"Ideal","D","SI1",60.8,57,756,4.44,4.41,2.69
0.87,"Fair","I","VS2",57.3,59,3166,6.29,6.44,3.65
2.05,"Premium","J","VS1",60.1,58,14411,8.19,8.25,4.94
0.41,"Premium","E","VVS2",60.9,60,1187,4.81,4.82,2.93
1.06,"Very Good","E","SI1",63.7,55,5445,6.45,6.49,4.12
1.51,"Very Good","G","VS2",58.7,63,12551,7.45,7.4,4.36
0.8,"Ideal","I","VS1",62.2,58,2906,5.92,5.95,3.69
0.33,"Ideal","H","SI1",63,56,594,4.42,4.41,2.78
0.55,"Premium","F","SI1",62.9,58,1354,5.26,5.23,3.3
1.18,"Good","G","SI1",64.2,62,4678,6.6,6.51,4.25
0.33,"Very Good","G","VVS2",61.9,58,752,4.39,4.43,2.73
1.05,"Ideal","G","VS1",62,56,6936,6.47,6.53,4.03
0.42,"Ideal","G","VVS1",61.7,55,1179,4.78,4.84,2.97
0.31,"Good","G","VS1",63.2,56,625,4.29,4.32,2.72
1.53,"Ideal","H","VVS2",62.2,57,13629,7.32,7.37,4.57
1.01,"Very Good","J","SI1",63.3,55,4133,6.34,6.32,4.01
1.04,"Ideal","G","VVS1",62.8,56,7738,6.49,6.45,4.06
0.75,"Ideal","I","SI1",61.8,55,2871,5.83,5.85,3.61
0.9,"Very Good","G","VVS2",62.6,55,4668,6.12,6.19,3.85
1.51,"Premium","I","SI1",62.2,60,8794,7.3,7.23,4.52
0.7,"Ideal","G","VS2",61.8,57,2929,5.68,5.71,3.52
0.36,"Ideal","G","VS1",61.6,56,932,4.59,4.56,2.82
1.35,"Ideal","H","VVS1",61.9,57,10639,7.06,7.09,4.38
0.7,"Ideal","F","SI1",59.9,57,2264,5.74,5.82,3.46
2.01,"Good","H","SI1",62.8,59,14968,7.98,8.01,5.02
0.43,"Ideal","D","VS2",62,55,1129,4.86,4.81,3
1.16,"Ideal","D","SI2",62.1,54,5793,6.74,6.79,4.2
1.55,"Ideal","E","SI1",61.5,56,13171,7.36,7.4,4.54
1.91,"Premium","I","SI1",63,59,13367,7.91,7.87,4.97
0.55,"Ideal","F","SI2",61.1,56,1313,5.25,5.33,3.24
0.41,"Premium","E","VS2",61.3,58,999,4.79,4.74,2.92
0.9,"Very Good","D","SI1",63,58,4523,6.11,6.14,3.86
0.42,"Ideal","G","VS2",61.6,56,1087,4.83,4.82,2.97
1.51,"Premium","E","SI1",61.5,58,12644,7.38,7.33,4.52
1.07,"Ideal","I","VS2",60.6,59,5167,6.64,6.62,4.02
0.55,"Ideal","G","VVS2",61.2,55.8,2064,5.27,5.33,3.24
0.65,"Premium","I","SI2",60.7,58,1219,5.65,5.62,3.42
1.22,"Premium","J","SI1",61.9,58,5042,6.87,6.84,4.24
1.27,"Ideal","J","SI2",61.2,55.7,4931,6.95,6.99,4.27
1.02,"Ideal","H","SI1",63,57,4233,6.36,6.3,3.99
0.32,"Ideal","D","VS2",61,57,972,4.46,4.42,2.71
0.38,"Ideal","I","VVS1",61.6,56,791,4.68,4.71,2.89
0.72,"Ideal","H","SI2",61.8,55,1814,5.79,5.76,3.57
0.6,"Ideal","E","VS2",61.2,56,2189,5.45,5.44,3.33
0.7,"Very Good","H","VVS2",62.6,57,2558,5.63,5.65,3.53
0.51,"Premium","E","VS2",62.5,60,1709,5.1,5.08,3.18
0.88,"Ideal","H","SI1",61.6,56,3557,6.13,6.17,3.79
1.02,"Very Good","E","I1",60.6,63,3199,6.52,6.46,3.93
1.54,"Ideal","I","SI2",62,59,8254,7.33,7.38,4.56
0.41,"Premium","E","VS1",60.6,59,1153,4.8,4.77,2.9
0.34,"Ideal","G","VVS2",61.9,57,775,4.44,4.48,2.76
0.3,"Ideal","E","I1",60.3,57,495,4.39,4.36,2.64
0.7,"Good","E","VS1",59.8,62,2973,5.74,5.8,3.45
1.02,"Good","H","SI2",64.3,60,3713,6.36,6.25,4.06
0.31,"Premium","E","SI1",59.1,59,698,4.44,4.42,2.62
0.38,"Ideal","E","SI1",62.1,55,685,4.64,4.67,2.89
0.35,"Ideal","E","VS2",61.5,55,767,4.52,4.56,2.79
0.4,"Fair","G","SI1",59.9,67,960,4.81,4.77,2.87
0.7,"Very Good","J","VS2",63.2,57,1997,5.63,5.66,3.57
1,"Fair","I","SI2",66.8,56,2743,6.22,6.12,4.13
0.86,"Good","D","VVS1",64.3,53,5029,6.02,6.12,3.89
0.7,"Ideal","D","VS1",62.2,56,3535,5.69,5.72,3.55
1.2,"Ideal","D","VS2",62.3,56,9912,6.81,6.78,4.23
0.33,"Premium","G","VVS2",62,59,965,4.46,4.41,2.75
0.33,"Ideal","D","VS2",61.9,53,781,4.46,4.49,2.77
2.5,"Fair","J","SI2",66.9,58,14652,8.36,8.22,5.55
2.01,"Good","G","SI2",63.6,59,15977,8,7.95,5.07
0.83,"Fair","G","SI2",64.4,57,2386,5.93,5.86,3.8
0.51,"Very Good","E","VS2",61.3,60,1656,5.11,5.16,3.15
0.32,"Ideal","F","VVS1",61,56,828,4.42,4.47,2.71
0.3,"Ideal","H","SI1",60.9,58,450,4.31,4.33,2.63
1.17,"Good","I","SI1",63.6,61,4914,6.66,6.64,4.23
0.58,"Very Good","G","VVS2",62,57,2078,5.33,5.34,3.31
0.9,"Ideal","E","SI1",59.1,59,4439,6.31,6.37,3.75
1.52,"Ideal","F","SI1",61.2,55,12153,7.4,7.43,4.54
1.02,"Very Good","H","SI2",62.6,57,4341,6.42,6.46,4.03
0.5,"Ideal","D","VS2",61.5,57,1612,5.07,5.11,3.13
0.33,"Ideal","E","VS2",61.7,55,792,4.45,4.47,2.75
1.11,"Premium","H","SI2",60.4,59,3605,6.7,6.64,4.03
1.1,"Premium","H","SI1",61.6,56,4916,6.66,6.61,4.09
0.32,"Ideal","E","VS2",62.1,56,702,4.38,4.41,2.73
0.91,"Ideal","E","SI1",61,57,4706,6.27,6.32,3.84
0.32,"Good","F","VS2",63.6,57,828,4.37,4.34,2.77
0.51,"Good","E","SI1",63.2,61,1343,5.05,5.08,3.2
1.02,"Ideal","I","SI2",60.7,57,3786,6.54,6.57,3.98
1,"Ideal","G","VS2",62.3,56,5887,6.43,6.32,3.97
0.78,"Good","J","SI1",58,62,2035,6.01,6.05,3.5
1.23,"Very Good","E","VS2",58.9,59,9193,6.98,7.05,4.13
0.32,"Ideal","I","VVS1",62.4,55,589,4.34,4.38,2.72
1.12,"Premium","G","SI1",59.5,62,5181,6.81,6.76,4.04
0.7,"Ideal","D","VS1",62.3,55,3840,5.64,5.68,3.53
0.38,"Ideal","G","VVS1",61.2,54,949,4.69,4.72,2.88
1.02,"Ideal","D","VS1",61.2,56,8658,6.48,6.53,3.98
1.06,"Ideal","H","SI2",59.9,58,4749,6.67,6.63,3.98
